trial,time,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85
2,17.389,0.0,0.0,0.0,0.17270033,0.0,1.4850487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07765952,0.017068293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028286882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007990472,0.034560807,0.0,0.011672164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052005854,0.00029587332,0.0,0.0,0.0,0.0,0.0,0.0005129786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016607587,0.003256805,0.0,0.0,9.93694e-05,0.0,0.0
2,17.425,0.0,0.0,0.0,0.14235507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694446,0.012503235,0.0,0.0,0.00035547584,0.0,0.013119806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023876155,0.0,0.0,0.0,0.0,0.0,0.0054061017,0.0,0.0,0.0037768888,0.0,0.010757289,0.017144797,0.00024329698,0.005513464,0.0,0.004584806,0.0,0.011516867,0.0,0.0,0.0,0.0051269033,0.04999318,4.0937106e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.6175353e-06,0.0028758533,0.0007677801,0.0,0.0,1.7874583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022567979,0.0,0.0
2,17.456,3.4500314e-05,0.0,0.0,0.12723926,0.00010390566,1.7970428e-05,0.0,0.00013277763,0.0,0.0,0.0,0.0,0.0,0.055664707,0.013272209,0.0011717791,0.0,0.0,0.0,0.021718401,0.0,0.0,0.0005628328,0.0,0.0,0.0,2.6358932e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068572992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00357818,0.022084795,0.0,0.011420594,0.0,0.0031363212,0.0,0.012330022,8.358634e-06,0.0,0.0,0.0028647666,0.030109836,6.698748e-05,0.000816554,0.0,0.0,0.0,9.916937e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.777907e-05,0.0,0.0,0.0,0.0,0.0,0.00041094556,0.0,0.0,0.0,0.0,0.0,0.0018928986
2,17.489,6.1629285e-06,0.0,0.0,0.10444375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04142915,0.010256848,0.003194338,0.0,0.0,0.0,0.016004514,0.0,0.0,0.0,0.0,0.0,0.0,7.4181406e-07,0.0,0.0,0.0,0.0,0.0,0.00022569546,0.0,0.0,0.0,0.0014219844,0.0,0.0,0.0,0.0,0.0,0.0055841943,0.0,0.0,0.0,0.0,0.0,0.0036386896,0.0,0.022093283,0.0,0.0,0.0,0.0001809745,0.0,0.0,0.0,0.0,0.022712996,0.00016439825,0.0010341731,0.0,0.0,0.0,0.0005263172,0.0,0.00028139655,0.0,0.0,0.0,0.0,0.001292593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17.522000000000002,0.00010325901,0.0,0.0010537986,0.0772033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03689635,0.0014707785,0.015037256,0.0,0.0,0.0,0.0076170634,0.0,0.0,0.0012174518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015749683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020281654,0.0,0.017952086,0.0,0.007135091,0.0,0.0016486703,0.0,0.0,0.0,0.0,0.009582153,8.92504e-05,0.0,0.0,0.0,0.00010432169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005652095,0.0,0.0,0.00080374005
2,17.556,7.511408e-08,0.0,0.0,0.06794851,6.198252e-05,0.0,0.0,0.0,0.015058784,0.0067575816,0.0,0.0,0.007196765,0.023453433,0.0,0.00090785255,0.007586032,0.0,0.0,0.0049252072,0.0,0.0,0.00036883148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3645169e-05,0.0,0.0,0.0,0.0011361507,0.0,0.0,0.0,0.00024537923,0.0,0.0,0.0,0.0014589037,0.0,0.0,0.0,0.004782077,0.0,0.0060750446,0.0,0.025876267,0.0015840286,0.0,0.0,0.0,0.0,0.00014143203,0.008310374,1.363992e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015564125,0.0,0.0,0.0,0.00026838473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003182174
2,17.591,0.000109295775,0.0,0.0006259945,0.056129225,0.0,0.0,0.0,0.0,0.012929713,0.05287725,0.0,0.0,0.002483653,0.027984757,0.0,0.0,0.004581589,0.0,0.0,0.0,0.0,0.0025708892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621754e-05,0.0,0.0,0.0,0.0004456006,0.0,0.0,0.0,0.0,0.0,0.009853758,0.0,0.017082999,0.0,0.0,0.0,0.0,0.0,0.0,0.0072309524,4.2161024e-05,0.0020140859,0.0,0.0,0.0,0.000105681254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004057001,0.0,0.0,0.0,0.0,0.0013568656,0.0
2,17.626,0.0,0.0,0.00069638126,0.042251784,0.0,0.0,0.0,0.0,0.008685248,0.032398835,0.0,0.0,0.0,0.0030509958,0.0,0.0,0.0,0.003185865,0.0,0.0,0.0,0.0031905926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087873917,0.0,0.0,0.0,2.351796e-06,0.0,0.0,0.0,0.00052742474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015903022,0.0,0.014180939,0.0,0.0,0.0,0.0,0.0,0.0,0.001460689,0.000107189386,0.00014774974,0.0,0.0,0.0,0.0,0.0011779895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032879573,0.0,0.0,0.0,0.00023827216,0.0,0.0
2,17.659,6.278878e-05,0.0,0.0,0.028357824,0.0,0.0,0.0,0.0,0.0,0.02048578,0.0,0.0,0.0,0.02403023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01099466,0.0,0.0116339605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285469e-05,0.002544589,0.0,0.0,0.0,8.4766e-05,0.0,7.606956e-05,1.5624602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042170603,0.0011258541
2,17.691,0.0,0.0,0.00012660341,0.01733273,0.0,0.0,0.0,0.0,0.0,0.002036352,0.0,0.0,0.0,0.0051262174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1448525e-05,7.723495e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13488e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006951618,0.0,0.0,0.000645782,0.0,0.0,0.0,0.0,0.004653843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075170444,6.7634384e-05,3.360755e-05,0.0,0.0,0.0,0.0,0.0,0.0027184389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2799885e-05,4.3806558e-05,0.0
2,17.725,0.0,0.0,0.0037895879,0.011568876,0.0,0.0,0.0,0.0,0.014451952,0.0,0.0018456287,0.0,0.0,0.008223883,0.0,0.0017316808,0.0,0.0012993512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036286685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001481091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060569625,0.0,0.0,0.0124642225,0.0032321743,0.0,0.0,4.5444827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.820839e-05,0.0,0.0,0.0,0.0,0.0,1.9847566e-05,0.0,0.0,0.00049787806,8.6589185e-05,0.0004918411,0.0
2,17.758,0.0,0.0,0.0016353591,0.0,7.5242795e-05,0.013047423,0.0,0.0,0.029374665,0.0,0.0,0.0,0.0,0.0055345027,0.0035972102,0.0010269234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5203032e-05,0.0,0.0,0.0,0.0,0.0,0.011479568,0.0,0.0060995817,0.0,0.0050968495,0.0,0.0,0.0,0.0,0.0,0.000747338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009457052,0.0,0.0025330754,0.0007328156,0.029234491,0.0007250584,0.0,0.0,0.0014306052,0.0,3.031577e-05,0.0,0.0,0.0,6.0225804e-05,0.0017069688,0.00020865221,0.0,5.479669e-05,0.00039113374,0.0,0.0,0.0017699382,0.0,0.0,0.0,0.0,0.0,0.015269103,0.0,0.0,0.0,0.0,0.0,0.0
2,17.792,0.0,0.0,0.0009854957,0.0,8.106797e-06,0.10499224,0.0,0.0,0.023347318,0.0,0.0,0.0,0.0,0.0011752705,0.0,0.0009203204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8514946e-06,0.0,0.0,0.0,0.0,0.0,0.0013849181,0.0,0.0,0.0,1.4188149e-06,0.0,0.0,0.0,0.00048759824,0.00096479896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015022667,0.0,0.002137759,0.0,0.03050009,0.0,0.0,0.0,0.0,0.0,0.0,0.0001566231,0.0,0.0,0.00019104205,0.0,0.0,0.0,0.0,0.00048678656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154251745,0.0,0.0,0.0,0.00021095997,0.00014703644,0.0
2,17.827,0.0,0.0,0.0054439814,0.0,1.9500469e-05,0.083379604,0.0,0.0,0.052494854,0.0,0.0,0.0,0.0,0.0006536793,0.0,0.0,0.0,0.0,0.0,0.008729239,0.0,0.0,0.0,0.0,0.0,0.0,5.308405e-06,0.0,0.0,0.0,0.0037738942,0.0,0.004128855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048742965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053026713,0.0,0.029033002,0.00042409182,0.016374508,0.0,0.0,0.0,0.0021204066,0.021112146,7.947417e-06,0.00022342746,0.0,0.0,0.016851287,0.0001996654,0.0,0.0008226641,0.0,9.890902e-05,0.0,0.0,0.00039976428,0.0,0.0,0.0,0.0,0.0,0.01937027,0.0,0.0,0.0,0.0,0.002429654,0.0
2,17.859,0.09954684,0.0,0.0049291695,0.0,0.0,0.032452315,0.0,0.0,0.059876174,0.0,0.0,0.0,0.0,0.0,0.0,0.0003099831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027219555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044446397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022301093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028521545,0.0,0.0078016715,0.0,0.0,0.0,3.284466e-05,0.019666908,0.0,0.0,0.0,0.0,0.044182025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003576175,0.0,0.0,0.0,0.0,0.0,0.01940571,0.0,0.0,0.0,0.0,0.0009350406,0.0
2,17.894000000000002,0.1496793,0.0,0.00028928407,0.0,0.00012506825,0.009789891,0.0,0.0,0.042140074,0.019213377,0.0,0.0,0.0,0.0,0.0,0.06444657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002587121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027915422,0.004993604,0.01910753,0.0,0.0,0.0,0.0009855416,0.0,0.0,0.0,0.0,0.0,0.0,0.0058929096,0.0,0.0050224857,0.0,0.009942132,0.0,0.00087021565,0.015710993,0.00036705416,3.3857355e-05,0.0,0.0,0.036094043,0.0,0.0010327878,0.0,0.0,0.0,0.0,0.0,0.00015499316,0.0,0.0,0.0,0.0,0.0,0.012275204,0.0,0.0,0.0,0.0003228337,0.0032204457,0.0
2,17.928,0.10585195,0.0,2.2114767e-05,0.0,0.0,0.008481202,0.0,0.0,0.023607329,0.07459456,0.0,0.0,0.0,0.000668836,0.0,0.113605715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092043134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053316727,0.0,0.0024617454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025037448,0.0,0.0003915933,0.0,0.0,0.0,0.0054610446,0.0,0.016678266,0.010130222,0.0,0.0,0.0,0.0,0.025633454,0.0,0.0004688198,0.0,0.0,0.0001023573,0.0,0.0,0.00011066684,0.0,0.0,0.0,0.0,0.00017298902,0.010677892,0.0,0.0,0.0,3.3594377e-05,0.0018595752,9.1782116e-05
2,17.96,0.08258452,0.0,0.0,0.0,0.0,0.017405318,0.0006901193,0.0,0.013817053,0.060158126,0.0,0.0,0.0,0.0,0.0,0.0921795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5371262e-06,0.008086649,0.0,0.009265468,0.0,0.0,0.0,0.0,0.0,0.0,1.5908128e-05,0.0012690276,0.0,0.026139554,0.0004863683,0.009049201,0.0,0.0036204697,0.0,0.0,0.0,0.0,0.0,0.0,0.011706772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015001773,0.005810279,6.830815e-05,0.0,0.0,0.0,0.017858412,0.014893656,0.0,0.00030769085,0.0,0.00660908,0.0,0.0,0.00015289134,0.0,0.0,0.0,0.000679634,0.0,0.0032623492,0.0,0.0,0.0,0.0,0.0,0.0
2,17.994,0.058271457,0.0,0.0,0.0,0.0,0.016352305,0.00018689931,2.3584036e-05,0.01077909,0.05089035,0.0,0.0,0.0,0.0,0.0,0.0672988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040999786,0.0,0.004509494,0.0,0.0,0.0025007885,0.0,0.0,0.0,0.0,0.0,0.0,0.024236234,0.00090906315,0.0036777915,0.0,0.0,0.0020963843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056202826,0.0004992838,8.946537e-05,0.0,0.0,0.0,0.02100679,0.015979882,0.0,0.0,0.0,0.015628805,0.0,0.0,5.8786627e-05,0.0,0.0,0.0,0.020694206,0.0,0.002113731,0.0,0.0,0.0,0.0,0.0031340974,0.0
2,18.028000000000002,0.032817006,0.0,0.00078183494,0.0,0.0,0.0038049044,0.00049649016,0.0005976107,0.0025200855,0.033727974,0.0,0.0,0.0,0.0,0.0,0.04075963,0.0,0.0,0.0,0.0,0.0,0.0,0.00030384617,0.0,0.0,0.0,0.0,0.0071912827,0.0,0.0,0.0,0.0,0.003973925,0.0,0.0,0.0,0.0,0.0,0.0,0.01087748,0.0,0.0070781033,0.0,0.0,0.0001561551,0.0,0.0,0.0,0.0,0.0,0.00045734426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057566427,0.0,0.0,6.136215e-05,0.0,0.0,0.013822149,0.010138976,0.00015801935,0.0,0.0,0.0061273593,0.0,0.0,0.00066906214,0.0,0.0,0.0,0.018100984,0.0,0.0,0.0,0.0,0.0,0.00074676785,4.9647246e-05,0.0025132692
2,18.062,0.033705086,0.0,0.00036754957,0.0,0.000101024125,0.0009549317,0.0008571693,0.0,0.0,0.011181315,0.0,0.0,0.0,0.0,0.019525692,0.028184973,0.0,0.0,0.0,0.0,0.00024013242,0.0,0.0,0.0,0.00010934457,0.0,8.818592e-06,0.00070327515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010316885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053071306,0.000120740035,0.0003531194,0.0,0.0,0.0067204265,0.0035379499,0.0008411521,0.0,0.0,8.643285e-05,0.0,0.0,0.0,0.0,0.0012292529,0.0,0.005823154,0.0,0.0,0.0,0.0,0.0,1.060665e-05,0.0008422447,0.0
2,18.094,0.022260161,0.0,0.0,0.0,0.0,0.0013222498,0.0,0.0,0.0,0.011122902,0.0,0.0,0.0,0.0,0.046201102,0.017633405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006357502,1.4209501e-05,0.0,1.0328926e-05,0.008071578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.961974e-06,0.0,0.0,0.008227218,0.0,0.00099337,0.0,0.0,0.0006991991,0.0,0.0,0.0,0.0,0.0,0.00073351705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1731607e-06,8.286126e-05,0.0,0.0,0.0003640382,0.0,0.0,0.00017393057,8.165542e-05,0.0,0.0,0.0,0.00019435742,0.0,0.0,0.0,0.0047104293,0.0,0.0,0.0,0.0,0.0,0.0,0.00072249403,0.0
2,18.129,0.0131372595,0.0,0.000570986,0.0,0.0,0.00038836242,0.00013555335,0.0,0.0,0.0074171014,0.0,0.0,0.0,0.0,0.03621853,0.0020342532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010483234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029605732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025864e-05,0.0,0.0012949355,0.0,0.0,0.0,0.0,0.00017047794,0.0,0.0,0.0,2.8783294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021588607,0.0,0.0
2,18.162,0.017962044,0.0,0.0,0.0,0.0,0.0003279789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031821515,0.0031912555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.445715e-05,0.003121775,9.168644e-06,0.0024952209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140837e-05,0.0,0.0,0.0,0.002256427,0.0,0.0,0.00073643314,0.0,0.0,0.0,7.000618e-05,0.0,0.0015700178,0.0,0.0,0.0,0.0,3.341199e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029560444,0.0,0.0,0.0,0.0,0.0
2,18.195,0.0033905855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014708978,0.0018684124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018029069,0.0,0.0042496575,0.0,0.0,0.001995069,0.0,0.0,0.0,0.0,0.0,2.9976393e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016212919,0.0,0.0,0.0,0.0,0.0,0.00030437653,0.0,0.0,0.0,0.0,0.0,0.0030326669,0.0,0.0010568576,0.0,4.9226222e-05,0.0,0.0,0.0,0.0,0.00017851304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00278932,0.0
2,18.23,0.0038023652,0.0,0.0,0.0,0.0,0.0,0.00044445798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037759317,0.0043122577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102862725,0.0,0.0,0.0,0.0,0.00084009056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856024,0.0,0.0,0.000684947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065074454,0.0,0.0067996574,0.0,0.0,0.0,0.00046329745,0.00023899306,0.0,0.0,0.0,0.0,0.0,0.0,0.00037308945,0.0,2.31931e-05,0.0,0.0,0.0,0.0,0.0037391535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002198288,0.0051738378,0.0
2,18.263,0.00079812744,0.0,0.0,0.0,0.00044457335,0.00017853538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010557523,0.0,0.0,0.010778085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025664625,0.0,0.0,0.0,0.006468146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003165073,0.0,0.0,0.0,0.0,0.0,5.099577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,18.296,0.0,0.0,8.6244174e-05,0.0,0.0,0.0,0.00018792987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2296794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5329684e-05,0.0,0.0,0.0044364342,0.0,0.0,0.0,0.0,9.560219e-05,0.0,0.0,0.0,3.8274343e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00064368726,0.0,0.0,0.0,0.0,0.0,0.00092256314,0.0,0.0,0.0,0.006190235,0.0,0.0,0.0,0.0,0.0,6.2317515e-05,0.0001574575,0.0,0.008847667,3.4432753e-05,0.0,0.0,0.0,0.0,0.0001589754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011130595,0.008090923,0.0
2,18.331,8.745174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4061565e-05,0.0,7.696498e-06,0.006049349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010124787,0.0,0.0,0.0,0.06303555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097438344,0.0,0.0004810458,0.0,5.3164516e-05,0.0,0.0,0.009928015,0.0,0.0,0.0007300324,0.0,0.0,0.0,0.0,0.0,0.0018147212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026406681,0.00015628528
2,18.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023085859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063059255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002527583,0.0,0.0,0.00024838245,0.0,6.233812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.740266e-05,0.0,0.019734422,0.0
2,18.397000000000002,6.788013e-06,0.0,0.00033714977,0.0,0.0,0.0,0.00043328406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08193991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012771306,0.0,0.0,0.0,0.0,0.0004978519,0.0,0.0,0.0,7.2917874e-06,0.0,0.0,0.0,0.0053108665,0.0023761983,0.0,0.0,0.04117629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042699542,0.0002789691,0.0,0.0021598968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003323733,4.072017e-05,0.0,0.0,0.0,0.0,0.0,0.0016370554,0.0,0.0,0.0029152909,0.0,0.022634994,0.0
2,18.431,1.6900236e-05,0.0,0.0010623714,0.0,0.0,0.0,0.0002263739,0.0,0.0,0.049340982,0.0,0.0,0.0341937,0.0,0.0,0.03760852,0.0,0.0005694641,0.0,0.0,0.009565149,0.0,0.0,0.0,2.5461535e-05,0.0,0.004505465,0.006903146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46106e-06,0.0,0.0,0.0,0.0022438008,0.0,0.0,0.0,0.025105484,0.0,0.0,0.0,0.0,5.7411577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206269e-05,0.0,0.0,0.0032890418,0.0,0.0,0.0032636893,0.0003933716,0.0,0.0,0.0,0.0,0.0,0.0,0.00062526256,0.00037176438,0.0,0.0026463834,0.0,0.0,0.0,0.0,0.0,0.0068028527,0.0
2,18.464000000000002,0.0,0.0,0.0,0.0,0.0,0.021221176,0.0,0.0,0.0,0.04109162,0.0,0.0,0.049377754,0.0,0.0,0.016590105,0.0,0.0,0.0,0.0,0.000904131,0.0,0.0,0.02354316,0.0,0.00017778519,8.303337e-06,0.008507021,0.0,0.0123938965,0.0,0.0,0.0,0.0,0.0,0.0,5.0026983e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020266758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026339982,0.0,0.0,0.0,6.821892e-05,0.0,0.0049356935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026663518,0.0,0.0,0.0,0.0,0.0,0.007395976
